"","X","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"953",5709,"S17575595","Common Grackle","Quiscalus quiscula","2014-03-23","03:30 PM",30,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"954",5710,"S22239405","Common Grackle","Quiscalus quiscula","2015-03-08","11:45 AM",2,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"955",5711,"S37507879","Common Grackle","Quiscalus quiscula","2017-06-10","08:50 AM",10,90,"US-MO",38.6129807,-90.2593803,56,6,2017
"956",5712,"S43760440","Common Grackle","Quiscalus quiscula","2018-03-18","03:54 PM",5,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"957",5713,"S44377158","Common Grackle","Quiscalus quiscula","2018-04-08","04:11 PM",4,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"958",5714,"S45362421","Common Grackle","Quiscalus quiscula","2018-05-06","09:35 AM",16,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"959",5715,"S17873207","Common Grackle","Quiscalus quiscula","2014-04-13","10:45 AM",34,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"960",5716,"S19661218","Common Grackle","Quiscalus quiscula","2014-09-01","09:00 AM",3,120,"US-MO",38.6066358,-90.2582139,43,9,2014
"961",5717,"S36184977","Common Grackle","Quiscalus quiscula","2017-04-22","06:16 PM",1,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"962",5718,"S36840529","Common Grackle","Quiscalus quiscula","2017-05-13","07:00 PM",3,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"963",5719,"S37165903","Common Grackle","Quiscalus quiscula","2017-05-26","06:09 PM",9,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"964",5720,"S45352298","Common Grackle","Quiscalus quiscula","2018-05-06","08:05 AM",2,50,"US-MO",38.6066358,-90.2582139,58,5,2018
"965",5721,"S65338838","Common Grackle","Quiscalus quiscula","2020-03-01","04:23 PM",1,38,"US-OK",36.152075,-95.9778614,49,3,2020
"966",5722,"S67289842","Common Grackle","Quiscalus quiscula","2020-04-15","06:54 PM",8,48,"US-OK",36.1441138,-95.9327686,43,4,2020
"967",5723,"S67472609","Common Grackle","Quiscalus quiscula","2020-04-04","06:22 PM",258,42,"US-OK",36.1436101,-95.9338497,387,4,2020
"968",5724,"S66184821","Common Grackle","Quiscalus quiscula","2020-03-24","06:09 PM",3000,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"969",5725,"S66295846","Common Grackle","Quiscalus quiscula","2020-03-27","06:53 PM",850,8,"US-OK",36.1431952,-95.9334761,887,3,2020
"970",5726,"S66844842","Common Grackle","Quiscalus quiscula","2020-04-08","07:37 PM",150,34,"US-OK",36.1431952,-95.9334761,176,4,2020
"971",5727,"S68524485","Common Grackle","Quiscalus quiscula","2020-05-06","07:38 PM",1,54,"US-OK",36.1431952,-95.9334761,27,5,2020
"972",5728,"S68032156","Common Grackle","Quiscalus quiscula","2020-04-29","10:01 AM",1,38,"US-OK",36.1433479,-95.9096313,43,4,2020
"973",5729,"S107970844","Common Grackle","Quiscalus quiscula","2022-04-24","05:14 PM",1,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"974",5730,"S68032703","Common Grackle","Quiscalus quiscula","2020-04-29","10:01 AM",1,40,"US-OK",36.1444029,-95.9092834,44,4,2020
"975",5731,"S68152310","Common Grackle","Quiscalus quiscula","2020-04-30","07:12 PM",1,13,"US-OK",36.1514978,-95.9796871,33,4,2020
"976",5732,"S68100906","Common Grackle","Quiscalus quiscula","2020-04-30","09:33 AM",1,39,"US-OK",36.1501278,-95.8943009,59,4,2020
"977",5733,"S68187140","Common Grackle","Quiscalus quiscula","2020-05-01","10:02 AM",2,47,"US-OK",36.1501278,-95.8943009,33,5,2020
"978",5734,"S66369682","Common Grackle","Quiscalus quiscula","2020-03-29","09:31 AM",3,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"979",5735,"S64885073","Common Grackle","Quiscalus quiscula","2020-02-20","03:59 PM",2,93,"US-OK",36.116064,-95.98525,200,2,2020
"980",5736,"S56470322","Common Grackle","Quiscalus quiscula","2019-05-18","07:16 PM",4,59,"US-OK",36.1301108,-95.9731293,47,5,2019
"981",5737,"S36872852","Common Grackle","Quiscalus quiscula","2017-05-13","05:00 PM",1,10,"US-MO",38.8269875,-91.054033,11,5,2017
"982",5738,"S36840493","Common Grackle","Quiscalus quiscula","2017-05-13","09:00 AM",4,10,"US-MO",38.8291565,-91.0498206,13,5,2017
"983",6301,"S18503364","Northern Cardinal","Cardinalis cardinalis","2014-05-20","03:00 PM",4,180,"US-VT",43.8264,-73.3808,66,5,2014
"984",6302,"S1628441","Northern Cardinal","Cardinalis cardinalis","2004-03-08","",2,0,"US-VT",43.77954,-73.29591,20,3,2004
"985",6303,"S67802002","Northern Cardinal","Cardinalis cardinalis","2020-04-25","02:13 PM",4,97,"US-OK",36.7968283,-98.1921574,75,4,2020
"986",6304,"S67802026","Northern Cardinal","Cardinalis cardinalis","2020-04-25","11:48 AM",5,140,"US-OK",36.783717,-98.18573,64,4,2020
"987",6305,"S36840514","Northern Cardinal","Cardinalis cardinalis","2017-05-13","10:40 AM",6,275,"US-MO",38.8636,-92.4504,515,5,2017
"988",6306,"S36840519","Northern Cardinal","Cardinalis cardinalis","2017-05-13","03:40 PM",2,20,"US-MO",38.8861469,-92.25842,64,5,2017
"989",6307,"S99525037","Northern Cardinal","Cardinalis cardinalis","2021-12-27","11:40 AM",2,151,"US-FL",27.824853,-80.6063547,49,12,2021
"990",6308,"S104878924","Northern Cardinal","Cardinalis cardinalis","2022-03-15","11:54 AM",1,6,"US-KS",37.0243469,-96.4067768,22,3,2022
"991",6309,"S66184860","Northern Cardinal","Cardinalis cardinalis","2020-03-21","04:36 PM",2,37,"US-OK",36.0351169,-94.8112393,28,3,2020
"992",6310,"S99408820","Northern Cardinal","Cardinalis cardinalis","2021-12-25","09:38 AM",1,212,"US-FL",25.9793,-81.4109,114,12,2021
"993",6311,"S87540807","Northern Cardinal","Cardinalis cardinalis","2021-05-08","08:50 AM",1,185,"US-OK",34.7124907,-98.6413512,30,5,2021
"994",6312,"S85318603","Northern Cardinal","Cardinalis cardinalis","2021-04-11","09:50 AM",1,74,"US-OK",35.9559819,-96.3171265,42,4,2021
"995",6313,"S89277212","Northern Cardinal","Cardinalis cardinalis","2021-05-30","10:49 AM",1,26,"US-OK",35.6247298,-99.2497676,28,5,2021
"996",6314,"S89272478","Northern Cardinal","Cardinalis cardinalis","2021-05-30","09:38 AM",2,43,"US-OK",35.6367053,-99.2834151,316,5,2021
"997",6315,"S44577908","Northern Cardinal","Cardinalis cardinalis","2018-04-14","03:50 PM",2,208,"US-MO",38.482151,-90.8242569,222,4,2018
"998",6316,"S19828501","Northern Cardinal","Cardinalis cardinalis","2014-09-13","04:00 PM",4,90,"US-OH",39.1177418,-84.6995258,37,9,2014
"999",6317,"S1639725","Northern Cardinal","Cardinalis cardinalis","2004-03-21","",3,0,"US-FL",27.1818195,-81.358746,8,3,2004
"1000",6318,"S99654122","Northern Cardinal","Cardinalis cardinalis","2021-12-28","09:19 AM",2,115,"US-FL",27.8035911,-80.426723,90,12,2021
"1001",6319,"S41337936","Northern Cardinal","Cardinalis cardinalis","2017-12-25","10:30 AM",2,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"1002",6320,"S107972603","Northern Cardinal","Cardinalis cardinalis","2017-07-04","12:35 PM",1,97,"US-MO",38.4228376,-90.6987113,25,7,2017
"1003",6321,"S24003666","Northern Cardinal","Cardinalis cardinalis","2015-06-21","07:00 AM",4,300,"US-MO",38.2590084,-90.6262636,71,6,2015
"1004",6322,"S22488897","Northern Cardinal","Cardinalis cardinalis","2015-03-22","10:00 AM",4,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"1005",6323,"S99445679","Northern Cardinal","Cardinalis cardinalis","2021-12-26","09:14 AM",1,55,"US-FL",26.6612389,-82.1529253,40,12,2021
"1006",6324,"S89739368","Northern Cardinal","Cardinalis cardinalis","2021-06-06","11:44 AM",1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"1007",6325,"S99824071","Northern Cardinal","Cardinalis cardinalis","2021-12-20","12:06 PM",1,82,"US-FL",25.396439,-80.566581,45,12,2021
"1008",6326,"S37035538","Northern Cardinal","Cardinalis cardinalis","2017-05-21","11:15 AM",2,55,"US-NJ",40.8030808,-74.4555728,33,5,2017
"1009",6327,"S100948655","Northern Cardinal","Cardinalis cardinalis","2022-01-17","11:31 AM",2,223,"US-OK",35.6222331,-95.1711273,69,1,2022
"1010",6328,"S67472318","Northern Cardinal","Cardinalis cardinalis","2020-04-18","05:42 PM",2,22,"US-OK",35.5411319,-95.9264485,35,4,2020
"1011",6329,"S67472235","Northern Cardinal","Cardinalis cardinalis","2020-04-18","04:29 PM",2,21,"US-OK",35.5005612,-95.9265259,35,4,2020
"1012",6330,"S79023070","Northern Cardinal","Cardinalis cardinalis","2021-01-04","01:24 PM",2,273,"US-OK",36.8630914,-96.5667034,69,1,2021
"1013",6331,"S56762852","Northern Cardinal","Cardinalis cardinalis","2019-05-25","11:55 AM",1,116,"US-OK",36.182195,-96.2300591,29,5,2019
"1014",6332,"S69480437","Northern Cardinal","Cardinalis cardinalis","2020-05-14","09:21 AM",2,219,"US-OK",36.2081998,-96.0600758,97,5,2020
"1015",6333,"S77745729","Northern Cardinal","Cardinalis cardinalis","2020-12-20","11:59 AM",2,72,"US-OK",36.2081998,-96.0600758,57,12,2020
"1016",6334,"S80524373","Northern Cardinal","Cardinalis cardinalis","2021-02-06","10:33 AM",1,93,"US-OK",36.2081998,-96.0600758,58,2,2021
"1017",6335,"S90831933","Northern Cardinal","Cardinalis cardinalis","2021-06-26","02:26 PM",2,71,"US-OK",36.2081998,-96.0600758,48,6,2021
"1018",6336,"S103266888","Northern Cardinal","Cardinalis cardinalis","2022-02-20","02:05 PM",1,65,"US-OK",36.2081998,-96.0600758,29,2,2022
"1019",6337,"S18948766","Northern Cardinal","Cardinalis cardinalis","2014-06-29","11:00 AM",4,360,"US-MO",37.7291811,-92.3933029,101,6,2014
"1020",6338,"S89601041","Northern Cardinal","Cardinalis cardinalis","2021-06-04","10:56 AM",3,121,"US-IN",39.7967658,-86.7772937,41,6,2021
"1021",6339,"S54425143","Northern Cardinal","Cardinalis cardinalis","2019-03-31","01:38 PM",2,120,"US-OK",36.2179826,-95.7992634,71,3,2019
"1022",6340,"S55479893","Northern Cardinal","Cardinalis cardinalis","2019-04-27","12:53 PM",1,78,"US-OK",36.2179826,-95.7992634,35,4,2019
"1023",6341,"S79442972","Northern Cardinal","Cardinalis cardinalis","2021-01-17","02:25 PM",2,48,"US-AR",35.38898,-94.4297111,58,1,2021
"1024",6342,"S41909811","Northern Cardinal","Cardinalis cardinalis","2018-01-14","02:01 PM",6,100,"US-MO",38.70534,-90.74048,227,1,2018
"1025",6343,"S36840471","Northern Cardinal","Cardinalis cardinalis","2017-05-13","07:00 AM",4,60,"US-MO",38.6360813,-90.7679701,79,5,2017
"1026",6344,"S36840484","Northern Cardinal","Cardinalis cardinalis","2017-05-13","08:08 AM",3,25,"US-MO",38.7055395,-90.7048416,44,5,2017
"1027",6345,"S56362036","Northern Cardinal","Cardinalis cardinalis","2019-05-16","01:34 PM",3,85,"US-MO",38.7055395,-90.7048416,36,5,2019
"1028",6346,"S36840463","Northern Cardinal","Cardinalis cardinalis","2017-05-13","05:30 AM",6,90,"US-MO",38.661,-90.758,79,5,2017
"1029",6347,"S38281523","Northern Cardinal","Cardinalis cardinalis","2017-07-23","08:50 AM",8,182,"US-MO",38.6078608,-90.489826,70,7,2017
"1030",6348,"S41155853","Northern Cardinal","Cardinalis cardinalis","2017-12-17","12:40 PM",3,106,"US-MO",38.6228053,-90.344224,108,12,2017
"1031",6349,"S43354053","Northern Cardinal","Cardinalis cardinalis","2018-03-03","05:34 PM",2,42,"US-MO",38.6228053,-90.344224,72,3,2018
"1032",6350,"S37773842","Northern Cardinal","Cardinalis cardinalis","2017-06-24","11:52 AM",2,79,"US-MO",38.5474,-90.4319,28,6,2017
"1033",6351,"S21519811","Northern Cardinal","Cardinalis cardinalis","2015-01-24","12:30 PM",4,60,"US-MO",38.5240964,-90.2668691,37,1,2015
"1034",6352,"S45195604","Northern Cardinal","Cardinalis cardinalis","2018-05-02","07:16 PM",5,28,"US-MO",38.6219912,-90.275188,28,5,2018
"1035",6353,"S17855769","Northern Cardinal","Cardinalis cardinalis","2014-04-12","08:45 AM",3,120,"US-MO",38.690995,-90.2349186,200,4,2014
"1036",6354,"S21025538","Northern Cardinal","Cardinalis cardinalis","2014-12-25","10:30 AM",8,120,"US-MO",38.690995,-90.2349186,138,12,2014
"1037",6355,"S17365487","Northern Cardinal","Cardinalis cardinalis","2014-03-08","09:10 AM",4,20,"US-MO",38.614255,-90.2916527,84,3,2014
"1038",6356,"S16826652","Northern Cardinal","Cardinalis cardinalis","2014-02-07","08:45 AM",1,0,"US-MO",38.6286229,-90.302124,10,2,2014
"1039",6357,"S17223714","Northern Cardinal","Cardinalis cardinalis","2014-02-27","08:40 AM",7,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"1040",6358,"S17294044","Northern Cardinal","Cardinalis cardinalis","2014-03-04","08:15 AM",2,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"1041",6359,"S17324171","Northern Cardinal","Cardinalis cardinalis","2014-03-05","08:20 AM",8,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"1042",6360,"S17334391","Northern Cardinal","Cardinalis cardinalis","2014-03-06","08:20 AM",10,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"1043",6361,"S17345055","Northern Cardinal","Cardinalis cardinalis","2014-03-07","08:20 AM",22,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"1044",6362,"S17377851","Northern Cardinal","Cardinalis cardinalis","2014-03-09","03:45 PM",1,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"1045",6363,"S17410868","Northern Cardinal","Cardinalis cardinalis","2014-03-12","08:20 AM",7,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"1046",6364,"S17437862","Northern Cardinal","Cardinalis cardinalis","2014-03-14","08:00 AM",6,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"1047",6365,"S17543272","Northern Cardinal","Cardinalis cardinalis","2014-03-20","09:20 AM",2,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"1048",6366,"S17716042","Northern Cardinal","Cardinalis cardinalis","2014-04-02","04:00 PM",3,40,"US-MO",38.6389068,-90.2853806,134,4,2014
"1049",6367,"S17760108","Northern Cardinal","Cardinalis cardinalis","2014-04-05","06:00 PM",6,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"1050",6368,"S17798169","Northern Cardinal","Cardinalis cardinalis","2014-04-07","06:00 PM",4,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"1051",6369,"S17841108","Northern Cardinal","Cardinalis cardinalis","2014-04-11","09:30 AM",4,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"1052",6370,"S17891506","Northern Cardinal","Cardinalis cardinalis","2014-04-14","09:00 AM",6,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"1053",6371,"S17931688","Northern Cardinal","Cardinalis cardinalis","2014-04-17","08:00 AM",8,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"1054",6372,"S18038666","Northern Cardinal","Cardinalis cardinalis","2014-04-22","06:30 PM",4,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"1055",6373,"S18044118","Northern Cardinal","Cardinalis cardinalis","2014-04-23","12:00 PM",1,45,"US-MO",38.6389068,-90.2853806,62,4,2014
"1056",6374,"S18164541","Northern Cardinal","Cardinalis cardinalis","2014-05-01","08:30 AM",4,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"1057",6375,"S18178852","Northern Cardinal","Cardinalis cardinalis","2014-05-02","08:15 AM",5,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"1058",6376,"S18284435","Northern Cardinal","Cardinalis cardinalis","2014-05-08","08:20 AM",6,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"1059",6377,"S18310479","Northern Cardinal","Cardinalis cardinalis","2014-05-09","06:00 PM",4,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"1060",6378,"S18337590","Northern Cardinal","Cardinalis cardinalis","2014-05-11","09:30 AM",6,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"1061",6379,"S18346956","Northern Cardinal","Cardinalis cardinalis","2014-05-11","06:30 PM",2,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"1062",6380,"S18375175","Northern Cardinal","Cardinalis cardinalis","2014-05-13","08:20 AM",4,60,"US-MO",38.6389068,-90.2853806,71,5,2014
"1063",6381,"S19781842","Northern Cardinal","Cardinalis cardinalis","2014-09-09","08:30 AM",3,45,"US-MO",38.6389068,-90.2853806,74,9,2014
"1064",6382,"S20016034","Northern Cardinal","Cardinalis cardinalis","2014-10-03","08:45 AM",4,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"1065",6383,"S20047706","Northern Cardinal","Cardinalis cardinalis","2014-10-06","08:45 AM",2,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"1066",6384,"S20070906","Northern Cardinal","Cardinalis cardinalis","2014-10-08","07:45 AM",8,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"1067",6385,"S20416528","Northern Cardinal","Cardinalis cardinalis","2014-11-02","11:00 AM",4,30,"US-MO",38.6389068,-90.2853806,32,11,2014
"1068",6386,"S20893308","Northern Cardinal","Cardinalis cardinalis","2014-12-13","10:30 AM",10,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"1069",6387,"S20974801","Northern Cardinal","Cardinalis cardinalis","2014-12-21","09:15 AM",4,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"1070",6388,"S20987277","Northern Cardinal","Cardinalis cardinalis","2014-12-22","09:30 AM",4,60,"US-MO",38.6389068,-90.2853806,177,12,2014
"1071",6389,"S20997656","Northern Cardinal","Cardinalis cardinalis","2014-12-23","08:30 AM",2,30,"US-MO",38.6389068,-90.2853806,74,12,2014
"1072",6390,"S21095947","Northern Cardinal","Cardinalis cardinalis","2014-12-31","08:00 AM",8,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"1073",6391,"S21350144","Northern Cardinal","Cardinalis cardinalis","2015-01-14","02:30 AM",10,60,"US-MO",38.6389068,-90.2853806,152,1,2015
"1074",6392,"S21378003","Northern Cardinal","Cardinalis cardinalis","2015-01-16","04:45 PM",2,15,"US-MO",38.6389068,-90.2853806,59,1,2015
"1075",6393,"S21606294","Northern Cardinal","Cardinalis cardinalis","2015-01-30","04:45 PM",4,45,"US-MO",38.6389068,-90.2853806,17,1,2015
"1076",6394,"S22360906","Northern Cardinal","Cardinalis cardinalis","2015-03-15","09:00 AM",12,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"1077",6395,"S22387893","Northern Cardinal","Cardinalis cardinalis","2015-03-16","06:00 PM",4,30,"US-MO",38.6389068,-90.2853806,35,3,2015
"1078",6396,"S22729778","Northern Cardinal","Cardinalis cardinalis","2015-04-06","06:30 PM",6,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"1079",6397,"S22776681","Northern Cardinal","Cardinalis cardinalis","2015-04-09","06:20 PM",2,25,"US-MO",38.6389068,-90.2853806,42,4,2015
"1080",6398,"S23140557","Northern Cardinal","Cardinalis cardinalis","2015-04-29","07:00 PM",2,45,"US-MO",38.6389068,-90.2853806,24,4,2015
"1081",6399,"S23140528","Northern Cardinal","Cardinalis cardinalis","2015-04-30","07:00 AM",8,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"1082",6400,"S23197329","Northern Cardinal","Cardinalis cardinalis","2015-05-03","07:00 AM",5,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"1083",6401,"S23261547","Northern Cardinal","Cardinalis cardinalis","2015-05-05","07:00 PM",2,45,"US-MO",38.6389068,-90.2853806,54,5,2015
"1084",6402,"S24840940","Northern Cardinal","Cardinalis cardinalis","2015-08-30","07:00 AM",1,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"1085",6403,"S25963234","Northern Cardinal","Cardinalis cardinalis","2015-11-22","08:30 AM",4,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"1086",6404,"S29265867","Northern Cardinal","Cardinalis cardinalis","2016-04-27","08:00 AM",6,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"1087",6405,"S31926545","Northern Cardinal","Cardinalis cardinalis","2016-10-06","12:00 PM",5,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"1088",6406,"S33616660","Northern Cardinal","Cardinalis cardinalis","2017-01-12","07:00 AM",8,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"1089",6407,"S33780633","Northern Cardinal","Cardinalis cardinalis","2017-01-19","07:01 AM",6,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"1090",6408,"S33809874","Northern Cardinal","Cardinalis cardinalis","2017-01-20","04:26 PM",6,59,"US-MO",38.6389068,-90.2853806,188,1,2017
"1091",6409,"S35533959","Northern Cardinal","Cardinalis cardinalis","2017-03-30","07:05 AM",20,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"1092",6410,"S35594469","Northern Cardinal","Cardinalis cardinalis","2017-03-31","05:47 PM",3,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"1093",6411,"S35654197","Northern Cardinal","Cardinalis cardinalis","2017-04-02","06:46 PM",4,37,"US-MO",38.6389068,-90.2853806,36,4,2017
"1094",6412,"S35698031","Northern Cardinal","Cardinalis cardinalis","2017-04-04","07:00 AM",20,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"1095",6413,"S35811314","Northern Cardinal","Cardinalis cardinalis","2017-04-09","07:47 AM",4,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"1096",6414,"S35861224","Northern Cardinal","Cardinalis cardinalis","2017-04-10","06:06 PM",4,68,"US-MO",38.6389068,-90.2853806,28,4,2017
"1097",6415,"S35918417","Northern Cardinal","Cardinalis cardinalis","2017-04-13","06:59 AM",8,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"1098",6416,"S35959752","Northern Cardinal","Cardinalis cardinalis","2017-04-14","05:47 PM",8,88,"US-MO",38.6389068,-90.2853806,53,4,2017
"1099",6417,"S36118134","Northern Cardinal","Cardinalis cardinalis","2017-04-20","07:00 AM",12,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"1100",6418,"S36198905","Northern Cardinal","Cardinalis cardinalis","2017-04-23","08:13 AM",6,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"1101",6419,"S36305628","Northern Cardinal","Cardinalis cardinalis","2017-04-27","06:56 AM",12,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"1102",6420,"S36310000","Northern Cardinal","Cardinalis cardinalis","2017-04-27","11:46 AM",1,41,"US-MO",38.6389068,-90.2853806,21,4,2017
"1103",6421,"S36497526","Northern Cardinal","Cardinalis cardinalis","2017-05-02","06:56 PM",2,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"1104",6422,"S36840525","Northern Cardinal","Cardinalis cardinalis","2017-05-13","06:00 PM",3,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"1105",6423,"S36956314","Northern Cardinal","Cardinalis cardinalis","2017-05-18","07:04 AM",4,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"1106",6424,"S37297406","Northern Cardinal","Cardinalis cardinalis","2017-05-31","06:29 PM",1,61,"US-MO",38.6389068,-90.2853806,70,5,2017
"1107",6425,"S37374545","Northern Cardinal","Cardinalis cardinalis","2017-06-04","07:53 AM",2,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"1108",6426,"S38541052","Northern Cardinal","Cardinalis cardinalis","2017-08-08","07:05 AM",6,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"1109",6427,"S39363513","Northern Cardinal","Cardinalis cardinalis","2017-09-24","08:30 AM",3,101,"US-MO",38.6389068,-90.2853806,45,9,2017
"1110",6428,"S40682155","Northern Cardinal","Cardinalis cardinalis","2017-11-23","09:58 AM",1,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"1111",6429,"S42135357","Northern Cardinal","Cardinalis cardinalis","2018-01-21","01:37 PM",1,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"1112",6430,"S44103398","Northern Cardinal","Cardinalis cardinalis","2018-03-30","07:12 PM",2,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"1113",6431,"S45158368","Northern Cardinal","Cardinalis cardinalis","2018-05-01","06:23 PM",2,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"1114",6432,"S45233334","Northern Cardinal","Cardinalis cardinalis","2018-05-03","01:54 PM",4,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"1115",6433,"S49032262","Northern Cardinal","Cardinalis cardinalis","2018-10-07","12:30 PM",2,60,"US-MO",38.6383932,-90.267979,28,10,2018
"1116",6434,"S49551085","Northern Cardinal","Cardinalis cardinalis","2018-10-25","01:30 PM",2,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"1117",6435,"S56350152","Northern Cardinal","Cardinalis cardinalis","2019-05-16","09:24 AM",1,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"1118",6436,"S89689436","Northern Cardinal","Cardinalis cardinalis","2021-06-05","05:55 PM",2,85,"US-MO",38.6383932,-90.267979,56,6,2021
"1119",6437,"S17750325","Northern Cardinal","Cardinalis cardinalis","2014-04-05","07:45 AM",10,120,"US-MO",38.636316,-90.296545,126,4,2014
"1120",6438,"S17836663","Northern Cardinal","Cardinalis cardinalis","2014-04-10","08:30 AM",8,120,"US-MO",38.636316,-90.296545,87,4,2014
"1121",6439,"S19761146","Northern Cardinal","Cardinalis cardinalis","2014-09-07","08:30 AM",12,180,"US-MO",38.636316,-90.296545,105,9,2014
"1122",6440,"S19893404","Northern Cardinal","Cardinalis cardinalis","2014-09-21","07:45 AM",4,120,"US-MO",38.636316,-90.296545,149,9,2014
"1123",6441,"S23065952","Northern Cardinal","Cardinalis cardinalis","2015-04-26","07:00 AM",8,180,"US-MO",38.636316,-90.296545,142,4,2015
"1124",6442,"S43574572","Northern Cardinal","Cardinalis cardinalis","2018-03-11","06:08 PM",5,64,"US-MO",38.636316,-90.296545,107,3,2018
"1125",6443,"S89709965","Northern Cardinal","Cardinalis cardinalis","2021-06-06","07:02 AM",1,49,"US-MO",38.636316,-90.296545,15,6,2021
"1126",6444,"S17251602","Northern Cardinal","Cardinalis cardinalis","2014-03-01","12:30 PM",10,60,"US-MO",38.63304,-90.29158,58,3,2014
"1127",6445,"S21208412","Northern Cardinal","Cardinalis cardinalis","2015-01-04","04:00 PM",2,0,"US-MO",38.63304,-90.29158,27,1,2015
"1128",6446,"S17559350","Northern Cardinal","Cardinalis cardinalis","2014-03-22","06:20 PM",2,40,"US-MO",38.6217659,-90.3034544,45,3,2014
"1129",6447,"S16426628","Northern Cardinal","Cardinalis cardinalis","2014-01-18","04:00 PM",1,0,"US-MO",38.6129807,-90.2593803,4,1,2014
"1130",6448,"S17254279","Northern Cardinal","Cardinalis cardinalis","2014-03-01","02:45 PM",7,90,"US-MO",38.6129807,-90.2593803,36,3,2014
"1131",6449,"S17451952","Northern Cardinal","Cardinalis cardinalis","2014-03-15","03:45 PM",10,80,"US-MO",38.6129807,-90.2593803,112,3,2014
"1132",6450,"S17575595","Northern Cardinal","Cardinalis cardinalis","2014-03-23","03:30 PM",9,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"1133",6451,"S18317547","Northern Cardinal","Cardinalis cardinalis","2014-05-10","07:30 AM",7,240,"US-MO",38.6129807,-90.2593803,130,5,2014
